location,population,date,HighestInfectionCount,PercentPopulationInfected
Cameroon,26545864,3/1/2021,35714,0.134536965909266
Cameroon,26545864,3/2/2021,35714,0.134536965909266
Cameroon,26545864,3/3/2021,35714,0.134536965909266
Cameroon,26545864,3/4/2021,35714,0.134536965909266
Cameroon,26545864,3/5/2021,35714,0.134536965909266
Cameroon,26545864,3/6/2021,35714,0.134536965909266
Cameroon,26545864,3/7/2021,35714,0.134536965909266
European Union,444919060,4/9/2020,598559,0.134532110177523
Africa,1340598113,11/2/2020,1803356,0.134518763118683
Finland,5540718,8/2/2020,7453,0.134513252614553
Algeria,43851043,11/3/2020,58979,0.134498511244077
Cote d'Ivoire,26378275,3/9/2021,35477,0.134493252496609
Estonia,1326539,5/18/2020,1784,0.134485303485235
India,1380004385,8/3/2020,1855745,0.134473848066794
Pakistan,220892331,9/2/2020,297014,0.134460983165595
Asia,4639847425,8/22/2020,6238674,0.134458602375271
Comoros,869595,1/13/2021,1169,0.134430395758945
Lithuania,2722291,9/19/2020,3659,0.134408849017243
Venezuela,28435943,8/21/2020,38219,0.134403842348397
Europe,748680069,4/16/2020,1006227,0.134400131867274
Mauritania,4649660,7/28/2020,6249,0.13439692364603
Costa Rica,5094114,7/10/2020,6845,0.134370765946738
Tajikistan,9537642,12/16/2020,12815,0.134362350778106
United States,331002647,4/8/2020,444731,0.134358744267081
Finland,5540718,8/1/2020,7443,0.134332770590382
Bangladesh,164689383,7/25/2020,221178,0.134300096321328
Saint Vincent and the Grenadines,110947,1/6/2021,149,0.134298358675764
Saint Vincent and the Grenadines,110947,1/7/2021,149,0.134298358675764
Saint Vincent and the Grenadines,110947,1/8/2021,149,0.134298358675764
Ghana,31072945,8/13/2020,41725,0.134280802801279
Uzbekistan,33469199,9/9/2020,44930,0.134242830251181
Seychelles,98340,8/19/2020,132,0.134228187919463
Seychelles,98340,8/20/2020,132,0.134228187919463
Seychelles,98340,8/21/2020,132,0.134228187919463
Seychelles,98340,8/22/2020,132,0.134228187919463
Seychelles,98340,8/23/2020,132,0.134228187919463
Seychelles,98340,8/24/2020,132,0.134228187919463
Iran,83992953,5/13/2020,112725,0.134207687637795
Ethiopia,114963583,2/23/2021,154257,0.134179012148569
World,7794798729,6/30/2020,10457929,0.134165478334829
Finland,5540718,7/31/2020,7432,0.134134240363794
Comoros,869595,1/12/2021,1166,0.134085407574791
Pakistan,220892331,9/1/2020,296149,0.13406938967021
Namibia,2540916,8/12/2020,3406,0.134046147137489
Moldova,4033963,5/13/2020,5406,0.134012136452417
Kosovo,1932774,6/28/2020,2590,0.13400428606759
Finland,5540718,7/30/2020,7423,0.13397180654204
Saint Lucia,183629,11/27/2020,246,0.133965767934259
Tajikistan,9537642,12/15/2020,12777,0.133963929449229
Japan,126476458,12/9/2020,169429,0.13396089887337
Guinea,13132792,3/12/2021,17592,0.133954759962695
Guinea,13132792,3/13/2021,17592,0.133954759962695
Africa,1340598113,11/1/2020,1795770,0.133952896292045
Cote d'Ivoire,26378275,3/8/2021,35331,0.13393976672091
Panama,4314768,4/26/2020,5779,0.1339353587493
Pakistan,220892331,8/31/2020,295849,0.133933576897244
South Korea,51269183,1/9/2021,68664,0.133928406856025
North Macedonia,2083380,6/5/2020,2790,0.133917000259194
Montenegro,628062,7/6/2020,841,0.133903977632781
Rwanda,12952209,2/14/2021,17343,0.133899939384857
Guinea-Bissau,1967998,1/31/2021,2634,0.13384159943252
Guinea-Bissau,1967998,2/1/2021,2634,0.13384159943252
Guinea-Bissau,1967998,2/2/2021,2634,0.13384159943252
Pakistan,220892331,8/30/2020,295636,0.133837149828438
Albania,2877800,7/16/2020,3851,0.133817499478769
Finland,5540718,7/29/2020,7414,0.133809372720286
Guatemala,17915567,7/6/2020,23972,0.133805421843473
Austria,9006400,4/5/2020,12051,0.133804849884527
Ghana,31072945,8/12/2020,41572,0.13378841303906
Jordan,10203140,10/2/2020,13650,0.133782345434837
Eswatini,1160164,7/16/2020,1552,0.133774190545475
Antigua and Barbuda,97928,11/10/2020,131,0.133771750673965
Antigua and Barbuda,97928,11/11/2020,131,0.133771750673965
Antigua and Barbuda,97928,11/12/2020,131,0.133771750673965
Antigua and Barbuda,97928,11/7/2020,131,0.133771750673965
Antigua and Barbuda,97928,11/8/2020,131,0.133771750673965
Antigua and Barbuda,97928,11/9/2020,131,0.133771750673965
Czechia,10708982,7/21/2020,14324,0.133756878104754
Senegal,16743930,1/15/2021,22396,0.13375593424005
Estonia,1326539,5/17/2020,1774,0.133731462097986
Liechtenstein,38137,3/23/2020,51,0.133728400241236
Liechtenstein,38137,3/24/2020,51,0.133728400241236
Liechtenstein,38137,3/25/2020,51,0.133728400241236
Pakistan,220892331,8/29/2020,295372,0.133717634588228
Ukraine,43733759,7/17/2020,58466,0.133686198801251
Madagascar,27691019,4/30/2021,37014,0.13366788705031
Togo,8278737,4/3/2021,11064,0.133643573892974
Finland,5540718,7/28/2020,7404,0.133628890696116
Tajikistan,9537642,12/14/2020,12741,0.133586477663976
Romania,19237682,6/26/2020,25697,0.133576384098666
Algeria,43851043,11/2/2020,58574,0.133574930019338
Pakistan,220892331,8/28/2020,295053,0.133573220339641
Ethiopia,114963583,2/22/2021,153541,0.133556206229237
Indonesia,273523621,10/19/2020,365240,0.133531429082682
Iraq,40222503,7/2/2020,53708,0.133527244686886
Egypt,102334403,12/30/2020,136644,0.13352694303596
Finland,5540718,7/27/2020,7398,0.133520601481613
Mauritania,4649660,7/27/2020,6208,0.133515138741327
Sri Lanka,21413250,12/7/2020,28580,0.133468763499235
Finland,5540718,7/26/2020,7393,0.133430360469528
Estonia,1326539,5/16/2020,1770,0.133429925543086
Morocco,36910558,8/21/2020,49247,0.133422529131096
Kenya,53771300,11/17/2020,71729,0.133396440108385
Comoros,869595,1/11/2021,1160,0.133395431206481
Cote d'Ivoire,26378275,3/7/2021,35187,0.133393862942137
Pakistan,220892331,8/27/2020,294638,0.133385346003705
Finland,5540718,7/25/2020,7388,0.133340119457442
Rwanda,12952209,2/13/2021,17267,0.133313166889138
Italy,60461828,3/26/2020,80589,0.133289056361313
Barbados,287371,12/31/2020,383,0.133277192201022
Ghana,31072945,8/11/2020,41404,0.133247749770741
Tajikistan,9537642,12/13/2020,12704,0.133198541106911
Finland,5540718,7/24/2020,7380,0.133195733838105
Africa,1340598113,10/31/2020,1785474,0.133184880889057
Pakistan,220892331,8/26/2020,294193,0.133183890390473
Bulgaria,6948445,7/21/2020,9254,0.133180877160286
Croatia,4105268,8/7/2020,5466,0.133145996802158
Slovakia,5459643,9/23/2020,7269,0.133140573477057
Ireland,4937796,4/9/2020,6574,0.133136322359206
Estonia,1326539,5/15/2020,1766,0.133128388988187
Denmark,5792203,4/20/2020,7711,0.133127240188232
Turkey,84339067,4/27/2020,112261,0.1331067605953
Finland,5540718,7/23/2020,7372,0.133051348218769
Oman,5106622,5/22/2020,6794,0.133042939148423
Malawi,19129955,2/3/2021,25449,0.133032200023471
United Kingdom,67886004,4/11/2020,90273,0.132977336536114
Bhutan,771612,4/26/2021,1026,0.132968383073358
Poland,37846605,8/7/2020,50324,0.132968333619356
Pakistan,220892331,8/25/2020,293711,0.132965684535241
Suriname,586634,7/13/2020,780,0.132961949017616
Dominican Republic,10847904,5/23/2020,14422,0.132947341716888
Ethiopia,114963583,2/21/2021,152806,0.132916873337185
Latvia,1886202,10/9/2020,2507,0.132912593667062
Israel,8655541,4/12/2020,11504,0.132909081015271
Algeria,43851043,11/1/2020,58272,0.132886234883854
Finland,5540718,7/22/2020,7362,0.132870866194598
Jamaica,2961161,9/14/2020,3933,0.132819525854893
Rwanda,12952209,2/12/2021,17200,0.132795880610018
Bangladesh,164689383,7/24/2020,218658,0.132769943038769
Gabon,2225728,6/4/2020,2955,0.132765549069787
Pakistan,220892331,8/23/2020,293261,0.132761965375792
Pakistan,220892331,8/24/2020,293261,0.132761965375792
Antigua and Barbuda,97928,11/4/2020,130,0.132750592271873
Antigua and Barbuda,97928,11/5/2020,130,0.132750592271873
Antigua and Barbuda,97928,11/6/2020,130,0.132750592271873
Central African Republic,4829764,4/29/2021,6411,0.13273940507238
Central African Republic,4829764,4/30/2021,6411,0.13273940507238
Mauritania,4649660,7/26/2020,6171,0.132719381632205
Finland,5540718,7/21/2020,7351,0.13267233596801
Norway,5421242,4/21/2020,7191,0.132644881006972
South Korea,51269183,1/8/2021,67999,0.13263133137893
Ghana,31072945,8/10/2020,41212,0.132629848892662
Argentina,45195777,6/28/2020,59933,0.132607522158541
Palestine,5101416,7/14/2020,6764,0.132590637579841
Mozambique,31255435,2/3/2021,41433,0.132562544722222
Estonia,1326539,5/14/2020,1758,0.132525315878387
Slovenia,2078932,8/27/2020,2755,0.132519966983047
Madagascar,27691019,4/29/2021,36696,0.132519500275523
Monaco,39244,3/31/2020,52,0.132504331872388
Cuba,11326616,1/11/2021,15007,0.132493235402348
Djibouti,988002,5/15/2020,1309,0.132489610344918
Finland,5540718,7/20/2020,7340,0.132473805741422
Malaysia,32365998,11/11/2020,42872,0.132459997062349
Senegal,16743930,1/14/2021,22178,0.132453969886401
Bhutan,771612,4/25/2021,1022,0.132449987817712
Cote d'Ivoire,26378275,3/6/2021,34935,0.132438531329285
Belgium,11589616,4/2/2020,15348,0.132428891518062
Asia,4639847425,8/21/2020,6143563,0.132408728935736
Serbia,6804596,4/30/2020,9009,0.13239581012598
Serbia,6804596,5/1/2020,9009,0.13239581012598
Mongolia,3278292,3/16/2021,4340,0.132386010764142
Finland,5540718,7/19/2020,7335,0.132383564729337
Afghanistan,38928341,1/1/2021,51526,0.132361150453342
Afghanistan,38928341,1/2/2021,51526,0.132361150453342
Afghanistan,38928341,1/3/2021,51526,0.132361150453342
Afghanistan,38928341,12/31/2020,51526,0.132361150453342
Tajikistan,9537642,12/12/2020,12624,0.132359759361905
Africa,1340598113,10/30/2020,1774400,0.132358831688136
Nepal,29136808,8/30/2020,38561,0.132344627455417
Uzbekistan,33469199,9/8/2020,44281,0.132303733949534
Indonesia,273523621,10/18/2020,361867,0.132298263190951
Gambia,2416664,9/6/2020,3197,0.132289801147367
Gambia,2416664,9/7/2020,3197,0.132289801147367
Mauritania,4649660,7/25/2020,6151,0.132289242654302
Guinea,13132792,3/11/2021,17372,0.132279564010456
Zimbabwe,14862927,1/8/2021,19660,0.132275425964213
Pakistan,220892331,8/22/2020,292174,0.132269870428412
Malta,441539,5/20/2020,584,0.132264647064019
Comoros,869595,1/10/2021,1150,0.132245470592632
Comoros,869595,1/9/2021,1150,0.132245470592632
Mexico,128932753,6/19/2020,170485,0.132227844386445
Zambia,18383956,1/7/2021,24297,0.132164154439882
Egypt,102334403,12/29/2020,135233,0.13214813008681
Algeria,43851043,10/31/2020,57942,0.132133687219253
Venezuela,28435943,8/20/2020,37567,0.132110969557085
Ethiopia,114963583,2/20/2021,151857,0.13209139454187
Finland,5540718,7/18/2020,7318,0.132076745288246
El Salvador,6486201,7/8/2020,8566,0.132064979176563
Afghanistan,38928341,12/30/2020,51405,0.132050322925398
Pakistan,220892331,8/21/2020,291588,0.132004582811886
Norway,5421242,4/20/2020,7156,0.131999272491433
Estonia,1326539,5/13/2020,1751,0.131997626907313
Tajikistan,9537642,12/10/2020,12588,0.131982307576653
Tajikistan,9537642,12/11/2020,12588,0.131982307576653
Libya,6871287,8/18/2020,9068,0.131969454921618
Ghana,31072945,8/9/2020,41003,0.131957238041003
Bhutan,771612,4/24/2021,1018,0.131931592562065
World,7794798729,6/29/2020,10283387,0.13192626721382
Afghanistan,38928341,12/29/2020,51350,0.131909037685423
Timor,1318442,4/24/2021,1739,0.131898103974236
Iran,83992953,5/12/2020,110767,0.131876539690181
Cyprus,875899,8/3/2020,1155,0.131864518626006
Madagascar,27691019,4/28/2021,36510,0.131847802350647
Myanmar,54409794,11/17/2020,71730,0.131832882881343
Bosnia and Herzegovina,3280815,6/29/2020,4325,0.131827000303278
United Arab Emirates,9890400,5/1/2020,13038,0.131824799805872
Ukraine,43733759,7/16/2020,57640,0.131797497672222
Rwanda,12952209,2/11/2021,17068,0.131776749433243
Finland,5540718,7/14/2020,7301,0.131769925847156
Finland,5540718,7/17/2020,7301,0.131769925847156
Afghanistan,38928341,12/28/2020,51280,0.131729220107274
Greece,10423056,9/15/2020,13730,0.131727201695933
Ecuador,17643060,4/27/2020,23240,0.131723181806331
Pakistan,220892331,8/20/2020,290958,0.131719375988658
Japan,126476458,12/8/2020,166592,0.131717793678251
Georgia,3989175,9/27/2020,5254,0.131706430527615
Finland,5540718,7/15/2020,7296,0.13167968483507
Kenya,53771300,11/16/2020,70804,0.131676191574316
Central African Republic,4829764,4/27/2021,6359,0.131662747910664
Central African Republic,4829764,4/28/2021,6359,0.131662747910664
Finland,5540718,7/13/2020,7295,0.131661636632653
Czechia,10708982,7/20/2020,14098,0.131646500106173
Finland,5540718,7/12/2020,7294,0.131643588430236
Croatia,4105268,8/6/2020,5404,0.131635742173227
Finland,5540718,7/16/2020,7293,0.131625540227819
Estonia,1326539,5/12/2020,1746,0.131620706213688
Tajikistan,9537642,12/9/2020,12551,0.131594371019587
Finland,5540718,7/11/2020,7291,0.131589443822985
Mauritania,4649660,7/24/2020,6116,0.13153649944297
Grenada,112519,1/25/2021,148,0.131533341035736
Grenada,112519,1/26/2021,148,0.131533341035736
Grenada,112519,1/27/2021,148,0.131533341035736
Grenada,112519,1/28/2021,148,0.131533341035736
Grenada,112519,1/29/2021,148,0.131533341035736
Grenada,112519,1/30/2021,148,0.131533341035736
Grenada,112519,1/31/2021,148,0.131533341035736
Grenada,112519,2/1/2021,148,0.131533341035736
Grenada,112519,2/10/2021,148,0.131533341035736
Grenada,112519,2/11/2021,148,0.131533341035736
Grenada,112519,2/12/2021,148,0.131533341035736
Grenada,112519,2/13/2021,148,0.131533341035736
Grenada,112519,2/14/2021,148,0.131533341035736
Grenada,112519,2/15/2021,148,0.131533341035736
Grenada,112519,2/16/2021,148,0.131533341035736
Grenada,112519,2/17/2021,148,0.131533341035736
Grenada,112519,2/18/2021,148,0.131533341035736
Grenada,112519,2/19/2021,148,0.131533341035736
Grenada,112519,2/2/2021,148,0.131533341035736
Grenada,112519,2/20/2021,148,0.131533341035736
Grenada,112519,2/21/2021,148,0.131533341035736
Grenada,112519,2/22/2021,148,0.131533341035736
Grenada,112519,2/23/2021,148,0.131533341035736
Grenada,112519,2/24/2021,148,0.131533341035736
Grenada,112519,2/25/2021,148,0.131533341035736
Grenada,112519,2/26/2021,148,0.131533341035736
Grenada,112519,2/27/2021,148,0.131533341035736
Grenada,112519,2/28/2021,148,0.131533341035736
Grenada,112519,2/3/2021,148,0.131533341035736
Grenada,112519,2/4/2021,148,0.131533341035736
Grenada,112519,2/5/2021,148,0.131533341035736
Grenada,112519,2/6/2021,148,0.131533341035736
Grenada,112519,2/7/2021,148,0.131533341035736
Grenada,112519,2/8/2021,148,0.131533341035736
Grenada,112519,2/9/2021,148,0.131533341035736
Grenada,112519,3/1/2021,148,0.131533341035736
Grenada,112519,3/10/2021,148,0.131533341035736
Grenada,112519,3/11/2021,148,0.131533341035736
Grenada,112519,3/12/2021,148,0.131533341035736
Grenada,112519,3/13/2021,148,0.131533341035736
Grenada,112519,3/14/2021,148,0.131533341035736
Grenada,112519,3/2/2021,148,0.131533341035736
Grenada,112519,3/3/2021,148,0.131533341035736
Grenada,112519,3/4/2021,148,0.131533341035736
Grenada,112519,3/5/2021,148,0.131533341035736
Grenada,112519,3/6/2021,148,0.131533341035736
Grenada,112519,3/7/2021,148,0.131533341035736
Grenada,112519,3/8/2021,148,0.131533341035736
Grenada,112519,3/9/2021,148,0.131533341035736
Paraguay,7132530,8/15/2020,9381,0.131524157627097
Pakistan,220892331,8/19/2020,290445,0.131487136146886
Algeria,43851043,10/30/2020,57651,0.131470077005922
Canada,37742157,4/27/2020,49616,0.131460425009625
Romania,19237682,6/25/2020,25286,0.131439952069069
Uruguay,3473727,11/21/2020,4564,0.131386260348035
South Korea,51269183,1/7/2021,67358,0.131381067648377
Finland,5540718,7/10/2020,7279,0.13137286539398
Ethiopia,114963583,2/19/2021,151016,0.131359858538856
Africa,1340598113,10/29/2020,1760801,0.131344433721428
Cyprus,875899,8/2/2020,1150,0.131293676554032
Finland,5540718,7/9/2020,7273,0.131264576179477
Estonia,1326539,5/11/2020,1741,0.131243785520064
Bangladesh,164689383,7/23/2020,216110,0.131222788053071
Pakistan,220892331,8/18/2020,289832,0.131209625380792
Philippines,109581085,8/12/2020,143749,0.131180486121305
Tajikistan,9537642,12/8/2020,12511,0.131174980147085
Uzbekistan,33469199,9/7/2020,43893,0.131144459118965
Finland,5540718,7/8/2020,7265,0.13112019056014
Afghanistan,38928341,12/27/2020,51039,0.13111013387393
Estonia,1326539,5/10/2020,1739,0.131093017242614
Finland,5540718,7/7/2020,7262,0.131066045952889
Togo,8278737,4/2/2021,10848,0.131034480259489
Guinea,13132792,3/10/2021,17208,0.131030781573332
Finland,5540718,7/6/2020,7257,0.130975804940804
Croatia,4105268,8/5/2020,5376,0.130953691695646
Slovenia,2078932,8/26/2020,2722,0.130932613476535
Pakistan,220892331,8/16/2020,289215,0.130930303777726
Pakistan,220892331,8/17/2020,289215,0.130930303777726
Bolivia,11673029,6/10/2020,15281,0.130908609924639
Finland,5540718,7/5/2020,7253,0.130903612131135
Denmark,5792203,4/19/2020,7580,0.130865579124212
Egypt,102334403,12/28/2020,133900,0.130845537839313
Poland,37846605,8/6/2020,49515,0.130830757474812
Guyana,786559,8/24/2020,1029,0.130822989756649
Finland,5540718,7/4/2020,7248,0.13081337111905
Austria,9006400,4/4/2020,11781,0.130806981701901
Indonesia,273523621,10/17/2020,357762,0.130797478730365
Rwanda,12952209,2/10/2021,16941,0.130796221710135
Lithuania,2722291,9/18/2020,3560,0.13077220620426
Algeria,43851043,10/29/2020,57332,0.130742614263474
Tajikistan,9537642,12/7/2020,12469,0.130734619730957
Afghanistan,38928341,12/26/2020,50886,0.130717104024546
Antigua and Barbuda,97928,10/31/2020,128,0.130708275467691
Antigua and Barbuda,97928,11/1/2020,128,0.130708275467691
Antigua and Barbuda,97928,11/2/2020,128,0.130708275467691
Antigua and Barbuda,97928,11/3/2020,128,0.130708275467691
Finland,5540718,7/3/2020,7242,0.130705081904547
India,1380004385,8/2/2020,1803695,0.130702120921159
Madagascar,27691019,4/27/2021,36190,0.130692193017527
Senegal,16743930,1/13/2021,21883,0.13069213738949
Finland,5540718,7/2/2020,7241,0.13068703370213
Grenada,112519,1/23/2021,147,0.130644602244954
Grenada,112519,1/24/2021,147,0.130644602244954
Estonia,1326539,5/9/2020,1733,0.130640712410265
Kenya,53771300,11/15/2020,70245,0.130636603541294
Bhutan,771612,4/23/2021,1008,0.130635604422948
Ethiopia,114963583,2/18/2021,150179,0.130631801898519
Finland,5540718,7/1/2020,7236,0.130596792690045
Turkey,84339067,4/26/2020,110130,0.13058005491097
Cape Verde,555988,6/13/2020,726,0.130578357806284
Norway,5421242,4/19/2020,7078,0.130560487799659
Afghanistan,38928341,12/25/2020,50810,0.130521873511127
Africa,1340598113,10/28/2020,1749730,0.130518608301219
Mauritania,4649660,7/23/2020,6067,0.130482658947106
Cote d'Ivoire,26378275,3/5/2021,34412,0.130455839132771
Ghana,31072945,8/8/2020,40533,0.130444668183206
Pakistan,220892331,8/15/2020,288047,0.130401539381646
Gabon,2225728,6/3/2020,2902,0.130384305719297
Albania,2877800,7/15/2020,3752,0.130377371603308
Gambia,2416664,9/5/2020,3150,0.130344971415141
Asia,4639847425,8/20/2020,6046387,0.130314349722394
Tajikistan,9537642,12/6/2020,12428,0.130304744086641
Bahrain,1701583,4/23/2020,2217,0.13029044131259
Armenia,2963234,5/14/2020,3860,0.130263084184374
Azerbaijan,10139175,6/22/2020,13207,0.130257146168204
Uzbekistan,33469199,9/6/2020,43587,0.130230185670114
Czechia,10708982,7/19/2020,13945,0.130217792877045
Finland,5540718,6/30/2020,7214,0.130199732236869
Sri Lanka,21413250,12/6/2020,27877,0.130185749477543
Malawi,19129955,2/2/2021,24903,0.130178037533282
Madagascar,27691019,4/26/2021,36045,0.130168557538457
Afghanistan,38928341,12/24/2020,50655,0.130123706016652
Lebanon,6825442,8/16/2020,8881,0.130116115557058
Iran,83992953,5/11/2020,109286,0.130113296528579
Finland,5540718,6/29/2020,7209,0.130109491224783
South Korea,51269183,1/6/2021,66686,0.130070338745207
Pakistan,220892331,8/14/2020,287300,0.130063365576961
Algeria,43851043,10/28/2020,57026,0.130044797338116
Estonia,1326539,5/8/2020,1725,0.130037639300465
